timestamp,equity
2025-10-31 08:50:34+00:00,99991.33465700001
2025-10-31 08:51:34+00:00,99990.89971800002
2025-10-31 08:52:34+00:00,99990.947534
2025-10-31 08:53:34+00:00,99991.182662
2025-10-31 08:54:34+00:00,99991.145235
2025-10-31 08:55:34+00:00,99991.042692
2025-10-31 08:56:34+00:00,99991.04969600002
2025-10-31 08:57:34+00:00,99991.391306
2025-10-31 08:58:34+00:00,99991.36889000001
2025-10-31 08:59:34+00:00,99991.52503000002
2025-10-31 09:00:34+00:00,99991.47827800002
2025-10-31 09:01:34+00:00,99991.65533300002
2025-10-31 09:02:34+00:00,99991.53150500002
2025-10-31 09:03:34+00:00,99991.47462200002
2025-10-31 09:04:34+00:00,99991.60765800002
2025-10-31 09:05:34+00:00,99991.60794000002
2025-10-31 09:06:34+00:00,99991.74203200002
2025-10-31 09:07:34+00:00,99991.92406000002
2025-10-31 09:08:34+00:00,99991.80184100002
2025-10-31 09:09:34+00:00,99991.65814500002
2025-10-31 09:10:34+00:00,99991.41713200002
2025-10-31 09:11:34+00:00,99991.44203500001
2025-10-31 09:12:34+00:00,99991.28222200002
2025-10-31 09:13:34+00:00,99991.16146700001
2025-10-31 09:14:34+00:00,99991.15821000002
2025-10-31 09:15:34+00:00,99991.04839800001
2025-10-31 09:16:34+00:00,99991.16166800002
2025-10-31 09:17:34+00:00,99991.43408500002
2025-10-31 09:19:34+00:00,99991.62375700002
2025-10-31 09:20:34+00:00,99991.30239000001
2025-10-31 09:21:34+00:00,99991.27839600002
2025-10-31 09:22:34+00:00,99991.27607600002
2025-10-31 09:23:34+00:00,99991.18906900001
2025-10-31 09:24:34+00:00,99991.24104900002
2025-10-31 09:25:34+00:00,99990.90112400001
2025-10-31 09:26:34+00:00,99990.77614800002
2025-10-31 09:27:34+00:00,99991.04012300001
2025-10-31 09:28:34+00:00,99991.15530900002
2025-10-31 09:29:34+00:00,99990.93268800002
2025-10-31 09:30:34+00:00,99990.97780400002
2025-10-31 09:31:34+00:00,99990.96375700002
2025-10-31 09:32:34+00:00,99990.72014900002
2025-10-31 09:33:34+00:00,99990.74737800001
2025-10-31 09:34:34+00:00,99990.67222200002
2025-10-31 09:35:34+00:00,99990.45870400002
2025-10-31 09:36:34+00:00,99990.34535400002
2025-10-31 09:37:34+00:00,99990.28733100001
2025-10-31 09:38:34+00:00,99990.49834700002
2025-10-31 09:39:34+00:00,99990.73007800002
2025-10-31 09:40:34+00:00,99990.15137500002
2025-10-31 09:41:34+00:00,99989.92631400001
2025-10-31 09:42:34+00:00,99990.04989500002
2025-10-31 09:43:34+00:00,99989.99874300002
2025-10-31 09:44:34+00:00,99989.96516900002
2025-10-31 09:45:34+00:00,99989.72464700002
2025-10-31 09:46:34+00:00,99989.74716800002
2025-10-31 09:47:34+00:00,99989.92579200002
2025-10-31 09:48:34+00:00,99989.69068200001
2025-10-31 09:49:34+00:00,99989.40372600002
2025-10-31 09:50:34+00:00,99989.58523400001
2025-10-31 09:51:34+00:00,99989.88815400003
2025-10-31 09:52:34+00:00,99989.51037400003
2025-10-31 09:53:34+00:00,99989.74140600003
2025-10-31 09:54:34+00:00,99989.69575100002
2025-10-31 09:55:34+00:00,99989.57870800003
2025-10-31 09:56:34+00:00,99989.64957000002
2025-10-31 09:57:34+00:00,99989.82263400003
2025-10-31 09:58:34+00:00,99989.89744500002
2025-10-31 09:59:34+00:00,99989.52333900002
2025-10-31 10:00:34+00:00,99989.66166200003
2025-10-31 10:01:34+00:00,99989.83379400002
2025-10-31 10:02:34+00:00,99989.92924000003
2025-10-31 10:03:34+00:00,99989.73534100002
2025-10-31 10:04:34+00:00,99990.18427700002
2025-10-31 10:05:34+00:00,99989.95676000003
2025-10-31 10:06:34+00:00,99989.81247800002
2025-10-31 10:07:34+00:00,99990.12335600003
2025-10-31 10:08:34+00:00,99990.25299800003
2025-10-31 10:09:34+00:00,99990.14731900003
2025-10-31 10:10:34+00:00,99990.46868700003
2025-10-31 10:11:34+00:00,99990.49169000002
2025-10-31 10:12:34+00:00,99990.54743900003
2025-10-31 10:13:34+00:00,99990.37065200003
2025-10-31 10:14:34+00:00,99990.29883600003
2025-10-31 10:15:34+00:00,99990.52377500002
2025-10-31 10:16:34+00:00,99990.24762300003
2025-10-31 10:17:34+00:00,99990.10904300003
2025-10-31 10:18:34+00:00,99989.98723600003
2025-10-31 10:19:34+00:00,99989.91474500003
2025-10-31 10:20:34+00:00,99990.24224700003
2025-10-31 10:21:34+00:00,99990.22586200002
2025-10-31 10:22:34+00:00,99990.07921500003
2025-10-31 10:23:34+00:00,99990.12250500002
2025-10-31 10:24:34+00:00,99989.88470500003
2025-10-31 10:25:34+00:00,99989.82950800002
2025-10-31 10:26:34+00:00,99989.60890500003
2025-10-31 10:27:34+00:00,99989.54092300002
2025-10-31 10:28:34+00:00,99989.56071900003
2025-10-31 10:29:34+00:00,99989.58433100002
2025-10-31 10:30:34+00:00,99989.41048800002
2025-10-31 10:31:34+00:00,99989.33652900002
2025-10-31 10:32:34+00:00,99989.12211000003
2025-10-31 10:33:34+00:00,99989.21368500002
2025-10-31 10:34:34+00:00,99989.17151900003
2025-10-31 10:35:34+00:00,99989.21415700002
2025-10-31 10:36:34+00:00,99988.98930600003
2025-10-31 10:37:34+00:00,99988.77786500003
2025-10-31 10:38:34+00:00,99988.65839800003
2025-10-31 10:39:34+00:00,99988.79671500003
2025-10-31 10:40:34+00:00,99988.69516800002
2025-10-31 10:41:34+00:00,99988.46352600002
2025-10-31 10:42:34+00:00,99988.63216700003
2025-10-31 10:43:34+00:00,99988.23652600002
2025-10-31 10:44:34+00:00,99988.27105600003
2025-10-31 10:45:34+00:00,99988.57417400002
2025-10-31 10:46:34+00:00,99988.76993900002
2025-10-31 10:47:34+00:00,99988.75192800001
2025-10-31 10:48:34+00:00,99988.42501100001
2025-10-31 10:49:34+00:00,99988.46391400002
2025-10-31 10:50:34+00:00,99988.48176900002
2025-10-31 10:51:34+00:00,99988.48348200001
2025-10-31 10:52:34+00:00,99988.14502500002
2025-10-31 10:53:34+00:00,99987.89597000001
2025-10-31 10:54:34+00:00,99988.08576800002
2025-10-31 10:55:34+00:00,99988.21762100002
2025-10-31 10:56:34+00:00,99988.15618300001
2025-10-31 10:57:34+00:00,99987.81716000002
2025-10-31 10:58:34+00:00,99987.81274600001
2025-10-31 10:59:34+00:00,99987.66836700002
2025-10-31 11:00:34+00:00,99987.69602400002
2025-10-31 11:01:34+00:00,99987.79320300002
2025-10-31 11:02:34+00:00,99987.38950700001
2025-10-31 11:03:34+00:00,99987.12620000001
2025-10-31 11:04:34+00:00,99986.82456500002
2025-10-31 11:05:34+00:00,99986.96681600001
2025-10-31 11:06:34+00:00,99986.96182600001
2025-10-31 11:07:34+00:00,99986.91419700002
2025-10-31 11:08:34+00:00,99987.02859300001
2025-10-31 11:09:34+00:00,99986.92525700002
2025-10-31 11:10:34+00:00,99986.70512200001
2025-10-31 11:11:34+00:00,99986.66299100002
2025-10-31 11:12:34+00:00,99986.54054300001
2025-10-31 11:13:34+00:00,99986.76779600001
2025-10-31 11:14:34+00:00,99986.68706400001
2025-10-31 11:18:34+00:00,99986.72652300002
2025-10-31 11:19:34+00:00,99986.86625900002
2025-10-31 11:20:34+00:00,99986.88232200002
2025-10-31 11:21:34+00:00,99986.63442500001
2025-10-31 11:22:34+00:00,99986.36868500001
2025-10-31 11:23:34+00:00,99985.89024600001
2025-10-31 11:24:34+00:00,99985.73042200001
2025-10-31 11:25:34+00:00,99985.94865600001
2025-10-31 11:26:34+00:00,99985.66792000002
2025-10-31 11:27:34+00:00,99985.32214600002
2025-10-31 11:28:34+00:00,99985.32523300001
2025-10-31 11:29:34+00:00,99985.33894400002
2025-10-31 11:30:34+00:00,99985.65898900002
2025-10-31 11:31:34+00:00,99985.63147500002
2025-10-31 11:32:34+00:00,99985.64847100001
2025-10-31 11:33:34+00:00,99985.44056800002
2025-10-31 11:34:34+00:00,99985.43417800001
2025-10-31 11:35:34+00:00,99985.53251100001
2025-10-31 11:36:34+00:00,99985.33176900001
2025-10-31 11:37:34+00:00,99985.428122
2025-10-31 11:38:34+00:00,99985.67376
2025-10-31 11:39:34+00:00,99985.731778
2025-10-31 11:40:34+00:00,99985.398151
2025-10-31 11:41:34+00:00,99985.296735
2025-10-31 11:42:34+00:00,99985.285016
2025-10-31 11:43:34+00:00,99985.472292
2025-10-31 11:44:34+00:00,99985.909077
2025-10-31 11:45:34+00:00,99985.845073
2025-10-31 11:46:34+00:00,99986.021833
2025-10-31 11:47:34+00:00,99986.113777
2025-10-31 11:48:34+00:00,99986.214677
2025-10-31 11:49:34+00:00,99986.360525
2025-10-31 11:50:34+00:00,99995.212397
2025-10-31 11:51:34+00:00,99995.243759
2025-10-31 11:52:34+00:00,99995.260304
2025-10-31 11:53:34+00:00,99995.276316
2025-10-31 11:54:34+00:00,99995.484145
2025-10-31 11:55:34+00:00,99995.354696
2025-10-31 11:56:34+00:00,99995.343638
2025-10-31 11:57:34+00:00,99995.573286
2025-10-31 11:58:34+00:00,99995.467634
2025-10-31 11:59:34+00:00,99995.405148
2025-10-31 12:00:34+00:00,99995.528197
2025-10-31 12:01:34+00:00,99995.511144
2025-10-31 12:02:34+00:00,99995.61526600001
2025-10-31 12:03:34+00:00,99995.363663
2025-10-31 12:04:34+00:00,99995.287374
2025-10-31 12:05:34+00:00,99995.278146
2025-10-31 12:06:34+00:00,99995.476723
2025-10-31 12:07:34+00:00,99995.650627
2025-10-31 12:08:34+00:00,99995.588413
2025-10-31 12:09:34+00:00,99995.952263
2025-10-31 12:10:34+00:00,99995.934506
2025-10-31 12:11:34+00:00,99995.67890500001
2025-10-31 12:12:34+00:00,99995.540144
2025-10-31 12:13:34+00:00,99995.589353
2025-10-31 12:14:34+00:00,99995.584932
2025-10-31 12:15:34+00:00,99995.690975
2025-10-31 12:16:34+00:00,99995.697984
2025-10-31 12:17:34+00:00,99995.57296800001
2025-10-31 12:18:34+00:00,99995.168543
2025-10-31 12:19:34+00:00,99995.306986
2025-10-31 12:20:34+00:00,99995.6637
2025-10-31 12:21:34+00:00,99995.555025
2025-10-31 12:22:34+00:00,99995.693051
2025-10-31 12:23:34+00:00,99995.887367
2025-10-31 12:24:34+00:00,99996.054701
2025-10-31 12:25:34+00:00,99996.095842
2025-10-31 12:26:34+00:00,99995.59377200001
2025-10-31 12:27:34+00:00,99995.310163
2025-10-31 12:28:34+00:00,99995.420368
2025-10-31 12:29:34+00:00,99995.580077
2025-10-31 12:30:34+00:00,99995.40651
2025-10-31 12:31:34+00:00,99995.22228
2025-10-31 12:32:34+00:00,99995.24254
2025-10-31 12:33:34+00:00,99995.14028
2025-10-31 12:34:34+00:00,99995.240928
2025-10-31 12:35:34+00:00,99995.096148
2025-10-31 12:36:34+00:00,99995.167325
2025-10-31 12:37:34+00:00,99995.252799
2025-10-31 12:38:34+00:00,99995.338611
2025-10-31 12:39:34+00:00,99995.078907
2025-10-31 12:40:34+00:00,99994.902468
2025-10-31 12:41:34+00:00,99995.117926
2025-10-31 12:42:34+00:00,99995.325864
2025-10-31 12:43:34+00:00,99995.245695
2025-10-31 12:44:34+00:00,99995.23519400001
2025-10-31 12:45:34+00:00,99995.353057
2025-10-31 12:46:34+00:00,99995.626323
2025-10-31 12:47:34+00:00,99995.518924
2025-10-31 12:48:34+00:00,99995.47361300001
2025-10-31 12:49:34+00:00,99995.211467
2025-10-31 12:50:34+00:00,99995.214582
2025-10-31 12:51:34+00:00,99995.23852500001
2025-10-31 12:52:34+00:00,99995.51101700001
2025-10-31 12:53:34+00:00,99995.792053
2025-10-31 12:54:34+00:00,99995.507742
2025-10-31 12:55:34+00:00,99995.659006
2025-10-31 12:56:34+00:00,99995.55309900001
2025-10-31 12:57:34+00:00,99995.41883600001
2025-10-31 12:58:34+00:00,99995.243898
2025-10-31 12:59:34+00:00,99994.771061
2025-10-31 13:00:34+00:00,99994.560979
2025-10-31 13:01:34+00:00,99994.689128
2025-10-31 13:02:34+00:00,99994.657943
2025-10-31 13:03:34+00:00,99994.85516600001
2025-10-31 13:04:34+00:00,99995.022026
2025-10-31 13:05:34+00:00,99994.759252
2025-10-31 13:06:34+00:00,99995.21307
2025-10-31 13:07:34+00:00,99994.912393
2025-10-31 13:08:34+00:00,99994.81341300001
2025-10-31 13:09:34+00:00,99994.58354
2025-10-31 13:10:34+00:00,99994.581422
2025-10-31 13:11:34+00:00,99994.22326500001
2025-10-31 13:12:34+00:00,99994.449521
2025-10-31 13:13:34+00:00,99994.543873
2025-10-31 13:14:34+00:00,99994.640109
